,species,refseq_id,name,description,assembly_name,assembly_level,plasmid,hit_num,Complete,A1_count,A2_count,TcB_count,TcC_count,TcdA1_count,all_hits
303,Proteus sp.,GCF_009915425.1,JAABMB01,JAABMB01,ASM991542v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
304,Proteus sp.,GCF_009915135.1,JAABLV01,JAABLV01,ASM991513v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
305,Proteus sp.,GCF_010287895.1,JAACIQ01,JAACIQ01,ASM1028789v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
306,Proteus sp.,GCF_009915525.1,JAABMU01,JAABMU01,ASM991552v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
307,Proteus sp.,GCF_009915665.1,JAABMK01,JAABMK01,ASM991566v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
308,Proteus sp.,GCF_009916045.1,JAABMM01,JAABMM01,ASM991604v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
309,Proteus sp.,GCF_009915175.1,JAABLR01,JAABLR01,ASM991517v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
310,Proteus sp.,GCF_009915465.1,JAABMD01,JAABMD01,ASM991546v1,Contig,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
311,Proteus sp.,GCF_009915725.1,JAABMQ01,JAABMQ01,ASM991572v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
312,Proteus sp.,GCF_009915235.1,JAABLU01,JAABLU01,ASM991523v1,Contig,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
313,Proteus sp.,GCF_009915335.1,JAABLZ01,JAABLZ01,ASM991533v1,Contig,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
314,Proteus sp.,GCF_009915625.1,JAABMJ01,JAABMJ01,ASM991562v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
315,Proteus sp.,GCF_009915565.1,JAABMH01,JAABMH01,ASM991556v1,Contig,False,5,True,1.0,1.0,1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
316,Proteus sp.,GCF_009915475.1,JAABME01,JAABME01,ASM991547v1,Contig,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
317,Proteus sp.,GCF_009915805.1,JAABMS01,JAABMS01,ASM991580v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
318,Proteus sp.,GCF_009915225.1,JAABMW01,JAABMW01,ASM991522v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
319,Proteus sp.,GCF_009915325.1,JAABMT01,JAABMT01,ASM991532v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
320,Proteus sp.,GCF_009915635.1,JAABMZ01,JAABMZ01,ASM991563v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
321,Proteus sp.,GCF_009915775.1,JAABMR01,JAABMR01,ASM991577v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
322,Proteus sp.,GCF_009915435.1,JAABMC01,JAABMC01,ASM991543v1,Contig,False,9,True,3.0,1.0,1.0,4.0,3.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
323,Proteus sp.,GCF_009915125.1,JAABLT01,JAABLT01,ASM991512v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
324,Proteus sp.,GCF_010287885.1,JAACIR01,JAACIR01,ASM1028788v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
325,Proteus sp.,GCF_009915535.1,JAABMX01,JAABMX01,ASM991553v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
326,Proteus sp.,GCF_009915365.1,JAABMY01,JAABMY01,ASM991536v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
327,Proteus sp.,GCF_009915835.1,JAABNC01,JAABNC01,ASM991583v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
328,Proteus sp.,GCF_001808035.1,LUAI01,LUAI01,ASM180803v1,Scaffold,False,0,False,0.0,0.0,0.0,0.0,0.0,
329,Proteus sp.,GCF_009915935.1,JAABNG01,JAABNG01,ASM991593v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
330,Proteus sp.,GCF_009916025.1,JAABNJ01,JAABNJ01,ASM991602v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
331,Proteus sp.,GCF_009915745.1,JAABMP01,JAABMP01,ASM991574v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
332,Proteus sp.,GCF_009915875.1,JAABNA01,JAABNA01,ASM991587v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
333,Proteus sp.,GCF_009915355.1,JAABMA01,JAABMA01,ASM991535v1,Contig,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
334,Proteus sp.,GCF_009915245.1,JAABLX01,JAABLX01,ASM991524v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
335,Proteus sp.,GCF_009915865.1,JAABNB01,JAABNB01,ASM991586v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
336,Proteus sp.,GCF_009915965.1,JAABNK01,JAABNK01,ASM991596v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
337,Proteus sp.,GCF_009915345.1,JAABMV01,JAABMV01,ASM991534v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
338,Proteus sp.,GCF_009915825.1,JAABND01,JAABND01,ASM991582v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
339,Proteus sp.,GCF_009916035.1,JAABMN01,JAABMN01,ASM991603v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
340,Proteus sp.,GCF_009915925.1,JAABNF01,JAABNF01,ASM991592v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
341,Proteus sp.,GCF_016238545.1,JAEHQE01,JAEHQE01,ASM1623854v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
342,Proteus sp.,GCF_014897315.1,JABUYL01,JABUYL01,ASM1489731v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
343,Proteus sp.,GCF_009916085.1,JAABMO01,JAABMO01,ASM991608v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
344,Proteus sp.,GCF_009915995.1,JAABNI01,JAABNI01,ASM991599v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
345,Proteus sp.,GCF_015475555.1,NZ_CP034105.1,"NZ_CP034105.1 Proteus sp. GOKU chromosome, complete genome",ASM1547555v1,Complete Genome,False,0,False,0.0,0.0,0.0,0.0,0.0,
346,Proteus sp.,GCF_016238105.1,JAEHQU01,JAEHQU01,ASM1623810v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
347,Proteus sp.,GCF_009915885.1,JAABNE01,JAABNE01,ASM991588v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
348,Proteus sp.,GCF_009915985.1,JAABNH01,JAABNH01,ASM991598v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
349,Proteus sp.,GCF_003144445.1,PENY01,PENY01,ASM314444v1,Scaffold,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
350,Proteus cibarius,GCF_009828885.1,WURL01,WURL01,ASM982888v1,Scaffold,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
351,Proteus cibarius,GCF_013122195.1,NZ_CP053371.1,"NZ_CP053371.1 Proteus cibarius strain G32 chromosome, complete genome",ASM1312219v1,Complete Genome,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
352,Proteus cibarius,GCF_013122195.1,NZ_CP053372.1,"NZ_CP053372.1 Proteus cibarius strain G32 plasmid pG32-177, complete sequence",ASM1312219v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
353,Proteus cibarius,GCF_013122195.1,NZ_CP053373.1,"NZ_CP053373.1 Proteus cibarius strain G32 plasmid pG32-51, complete sequence",ASM1312219v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
354,Proteus cibarius,GCF_013171305.1,NZ_CP053042.1,"NZ_CP053042.1 Proteus cibarius strain HNCF44W chromosome, complete genome",ASM1317130v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
355,Proteus cibarius,GCF_013171305.1,NZ_CP053043.1,"NZ_CP053043.1 Proteus cibarius strain HNCF44W plasmid pHNCF44W_NDM-1, complete sequence",ASM1317130v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
356,Proteus cibarius,GCF_011045835.1,NZ_CP047349.1,"NZ_CP047349.1 Proteus cibarius strain ZN2 chromosome, complete genome",ASM1104583v1,Complete Genome,False,0,False,0.0,0.0,0.0,0.0,0.0,
357,Proteus cibarius,GCF_011045835.1,NZ_CP047350.1,"NZ_CP047350.1 Proteus cibarius strain ZN2 plasmid pZN2-tetX-171kb, complete sequence",ASM1104583v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
358,Proteus cibarius,GCF_011045835.1,NZ_CP047351.1,"NZ_CP047351.1 Proteus cibarius strain ZN2 plasmid pZN2-qnrD, complete sequence",ASM1104583v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
359,Proteus cibarius,GCF_009828895.1,WURM01,WURM01,ASM982889v1,Scaffold,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
360,Proteus cibarius,GCF_003144495.1,PGWT01,PGWT01,ASM314449v1,Contig,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
361,Proteus cibarius,GCF_015722865.1,JADSJR01,JADSJR01,ASM1572286v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
362,Proteus cibarius,GCF_009828975.1,WURN01,WURN01,ASM982897v1,Scaffold,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
363,Proteus cibarius,GCF_015722545.1,JADSJO01,JADSJO01,ASM1572254v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
364,Proteus cibarius,GCF_009740265.1,NZ_CP045008.1,"NZ_CP045008.1 Proteus cibarius strain ZF2 chromosome, complete genome",ASM974026v1,Complete Genome,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
365,Proteus cibarius,GCF_009740265.1,NZ_CP045009.1,"NZ_CP045009.1 Proteus cibarius strain ZF2 plasmid pZF2-cfr, complete sequence",ASM974026v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
366,Proteus cibarius,GCF_009740265.1,NZ_CP045010.1,"NZ_CP045010.1 Proteus cibarius strain ZF2 plasmid pZF2-7kb, complete sequence",ASM974026v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
367,Proteus cibarius,GCF_009740265.1,NZ_CP045011.1,"NZ_CP045011.1 Proteus cibarius strain ZF2 plasmid pZF2-qnrD, complete sequence",ASM974026v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
368,Proteus cibarius,GCF_009856995.1,NZ_CP047286.1,"NZ_CP047286.1 Proteus cibarius strain G11 chromosome, complete genome",ASM985699v1,Complete Genome,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
369,Proteus cibarius,GCF_009856995.1,NZ_CP047287.1,"NZ_CP047287.1 Proteus cibarius strain G11 plasmid p52, complete sequence",ASM985699v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
370,Proteus cibarius,GCF_009856995.1,NZ_CP047288.1,"NZ_CP047288.1 Proteus cibarius strain G11 plasmid p152, complete sequence",ASM985699v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
371,Proteus cibarius,GCF_011045795.1,NZ_CP047340.1,"NZ_CP047340.1 Proteus cibarius strain ZF1 chromosome, complete genome",ASM1104579v1,Complete Genome,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
372,Proteus cibarius,GCF_011045795.1,NZ_CP047341.1,"NZ_CP047341.1 Proteus cibarius strain ZF1 plasmid pZF1-cfr, complete sequence",ASM1104579v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
373,Proteus cibarius,GCF_011045795.1,NZ_CP047342.1,"NZ_CP047342.1 Proteus cibarius strain ZF1 plasmid pZF1-7kb, complete sequence",ASM1104579v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
374,Proteus cibarius,GCF_011045795.1,NZ_CP047343.1,"NZ_CP047343.1 Proteus cibarius strain ZF1 plasmid pZF1-qnrD, complete sequence",ASM1104579v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
375,Proteus cibarius,GCF_015740205.1,JADSUM01,JADSUM01,ASM1574020v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
376,Proteus cibarius,GCF_015722565.1,JADRYN01,JADRYN01,ASM1572256v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
377,Proteus cibarius,GCF_013171285.1,NZ_CP053044.1,"NZ_CP053044.1 Proteus cibarius strain HNCF43W chromosome, complete genome",ASM1317128v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
378,Proteus cibarius,GCF_015723795.1,JADSAH01,JADSAH01,ASM1572379v1,Contig,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
379,Proteus vulgaris,GCF_016237345.1,JAEHSF01,JAEHSF01,ASM1623734v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
380,Proteus vulgaris,GCF_013283955.1,NZ_CP054157.1,"NZ_CP054157.1 Proteus vulgaris strain Biosolid 26 chromosome, complete genome",ASM1328395v1,Complete Genome,False,7,True,1.0,1.0,2.0,3.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
381,Proteus vulgaris,GCF_016239325.1,JAEHOP01,JAEHOP01,ASM1623932v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
382,Proteus vulgaris,GCF_001049975.1,CVRZ01,CVRZ01,PRJEB9439_assembly_1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
383,Proteus vulgaris,GCF_010591025.1,VKUA01,VKUA01,ASM1059102v1,Scaffold,False,5,True,2.0,1.0,1.0,1.0,2.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
384,Proteus vulgaris,GCF_900455275.1,UGTW01,UGTW01,53421_C01,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
385,Proteus vulgaris,GCF_900455035.1,UGTU01,UGTU01,52313_F01,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
386,Proteus vulgaris,GCF_002749905.1,NBUT01,NBUT01,ASM274990v1,Contig,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
387,Proteus vulgaris,GCF_002894405.1,PHNN01,PHNN01,ASM289440v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
388,Proteus vulgaris,GCF_015739765.1,JADSTS01,JADSTS01,ASM1573976v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
389,Proteus vulgaris,GCF_902387915.1,CABMNT01,CABMNT01,UHGG_MGYG-HGUT-02516,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
390,Proteus vulgaris,GCF_002591155.1,NZ_CP023965.1,"NZ_CP023965.1 Proteus vulgaris strain FDAARGOS_366 chromosome, complete genome",ASM259115v1,Complete Genome,False,5,True,1.0,1.0,1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
391,Proteus vulgaris,GCF_015739905.1,JADSTZ01,JADSTZ01,ASM1573990v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
392,Proteus vulgaris,GCF_009931275.1,NZ_CP034667.1,"NZ_CP034667.1 Proteus vulgaris strain PvSC3 plasmid pPvSC3, complete sequence",ASM993127v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
393,Proteus vulgaris,GCF_009931275.1,NZ_CP034668.1,"NZ_CP034668.1 Proteus vulgaris strain PvSC3 chromosome, complete genome",ASM993127v1,Complete Genome,False,7,True,3.0,1.0,1.0,2.0,3.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
394,Proteus vulgaris,GCF_015841135.1,NZ_CP063314.1,"NZ_CP063314.1 Proteus vulgaris strain LC-693 chromosome, complete genome",ASM1584113v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
395,Proteus vulgaris,GCF_015841135.1,NZ_CP063315.1,"NZ_CP063315.1 Proteus vulgaris strain LC-693 plasmid pLC-693_1, complete sequence",ASM1584113v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
396,Proteus vulgaris,GCF_015841135.1,NZ_CP063316.1,"NZ_CP063316.1 Proteus vulgaris strain LC-693 plasmid pLC-693_2, complete sequence",ASM1584113v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
397,Proteus vulgaris,GCF_015841135.1,NZ_CP063317.1,"NZ_CP063317.1 Proteus vulgaris strain LC-693 plasmid pLC-693_3, complete sequence",ASM1584113v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
398,Proteus vulgaris,GCF_016239305.1,JAEHOQ01,JAEHOQ01,ASM1623930v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
399,Proteus vulgaris,GCF_000754995.1,JPIX01,JPIX01,PVA,Scaffold,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
400,Proteus vulgaris,GCF_011045815.1,NZ_CP047344.1,"NZ_CP047344.1 Proteus vulgaris strain ZN3 chromosome, complete genome",ASM1104581v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
401,Proteus vulgaris,GCF_011045815.1,NZ_CP047345.1,"NZ_CP047345.1 Proteus vulgaris strain ZN3 plasmid pZN3-tetX-171kb, complete sequence",ASM1104581v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
402,Proteus vulgaris,GCF_011045815.1,NZ_CP047346.1,"NZ_CP047346.1 Proteus vulgaris strain ZN3 plasmid pZN3-cfr-121kb, complete sequence",ASM1104581v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
403,Proteus vulgaris,GCF_011045815.1,NZ_CP047347.1,"NZ_CP047347.1 Proteus vulgaris strain ZN3 plasmid pZN3-6kb, complete sequence",ASM1104581v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
404,Proteus vulgaris,GCF_011045815.1,NZ_CP047348.1,"NZ_CP047348.1 Proteus vulgaris strain ZN3 plasmid pZN3-qnrD, complete sequence",ASM1104581v1,Complete Genome,True,0,False,0.0,0.0,0.0,0.0,0.0,
405,Proteus vulgaris,GCF_003812525.1,NZ_CP033736.1,"NZ_CP033736.1 Proteus vulgaris strain FDAARGOS_556 chromosome, complete genome",ASM381252v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
406,Proteus vulgaris,GCF_014250535.1,NZ_CP060211.1,"NZ_CP060211.1 Proteus vulgaris strain P3M chromosome, complete genome",ASM1425053v1,Complete Genome,False,7,True,3.0,1.0,1.0,2.0,3.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
407,Proteus penneri,GCF_003144535.1,PHFJ01,PHFJ01,ASM314453v1,Contig,False,7,True,1.0,1.0,3.0,2.0,1.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
408,Proteus penneri,GCF_016405815.1,JAEKCB01,JAEKCB01,ASM1640581v1,Contig,False,5,True,1.0,1.0,1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
409,Proteus penneri,GCF_015556805.1,JADNNB01,JADNNB01,ASM1555680v1,Scaffold,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
410,Proteus penneri,GCF_016028675.1,NZ_CP065722.1,"NZ_CP065722.1 Proteus penneri strain FDAARGOS_874 chromosome, complete genome",ASM1602867v1,Complete Genome,False,7,True,1.0,1.0,3.0,2.0,1.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
411,Proteus penneri,GCF_900455015.1,UGTQ01,UGTQ01,28265_E01,Contig,False,8,True,1.0,1.0,2.0,4.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
412,Proteus penneri,GCF_001049955.1,CVRY01,CVRY01,PRJEB9438_assembly_1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
413,Proteus hauseri,GCF_003144475.1,PGWU01,PGWU01,ASM314447v1,Contig,False,3,True,0.0,1.0,1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
414,Proteus hauseri,GCF_001654965.1,LXEV01,LXEV01,Pha700826_DRAFTv1,Contig,False,3,True,0.0,1.0,1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
415,Proteus hauseri,GCF_015740105.1,JADSUF01,JADSUF01,ASM1574010v1,Contig,False,5,True,1.0,1.0,2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
416,Proteus hauseri,GCF_000497855.1,AWXP01,AWXP01,version 3 of Proteus hauseri genome,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
417,Proteus hauseri,GCF_004116975.1,NZ_CP026364.1,"NZ_CP026364.1 Proteus hauseri strain 15H5D-4a chromosome, complete genome",ASM411697v1,Complete Genome,False,6,True,1.0,1.0,1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
418,Proteus terrae,GCF_016405845.1,JAEKCC01,JAEKCC01,ASM1640584v1,Contig,False,5,True,1.0,1.0,1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
419,Proteus terrae,GCF_016405805.1,JAEKCD01,JAEKCD01,ASM1640580v1,Contig,False,5,True,1.0,1.0,1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
420,Proteus terrae,GCF_003144325.1,PENS01,PENS01,ASM314432v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
421,Proteus terrae,GCF_015739625.1,JADSTK01,JADSTK01,ASM1573962v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
422,Proteus alimentorum,GCF_002607735.1,NBVR01,NBVR01,ASM260773v1,Scaffold,False,11,True,1.0,1.0,2.0,7.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
423,Proteus alimentorum,GCF_015722765.1,JADSJP01,JADSJP01,ASM1572276v1,Contig,False,3,False,1.0,1.0,1.0,0.0,1.0,TcB_expanded A2_expanded TcdA1_expanded
424,Proteus alimentorum,GCF_015722795.1,JADRYY01,JADRYY01,ASM1572279v1,Contig,False,8,True,1.0,1.0,1.0,5.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
425,Proteus genomosp.,GCF_003144335.1,PENU01,PENU01,ASM314433v1,Contig,False,0,False,0.0,0.0,0.0,0.0,0.0,
426,Proteus genomosp.,GCF_003144375.1,PENV01,PENV01,ASM314437v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
427,Proteus genomosp.,GCF_003144505.1,PENT01,PENT01,ASM314450v1,Contig,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
428,Proteus columbae,GCF_002777965.1,NGVR01,NGVR01,ASM277796v1,Scaffold,False,7,True,1.0,1.0,1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
429,Proteus columbae,GCF_009914335.1,NZ_CP043925.1,"NZ_CP043925.1 Proteus columbae strain T60 chromosome, complete genome",ASM991433v1,Complete Genome,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
430,Proteus faecis,GCF_003144395.1,PENZ01,PENZ01,ASM314439v1,Scaffold,False,4,True,1.0,1.0,1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
