,species,refseq_id,name,description,assembly_name,assembly_level,plasmid,hit_num,Full,A1_count,A2_count,Chitinase_count,Classification,TcB_count,TcC_count,TcdA1_count,all_hits
498,Morganella morganii,GCF_003996855.1,NRQY01,NRQY01,ASM399685v1,Scaffold,False,11,True,2.0,2.0,0.0,"['Multiple', 'Type1']",4.0,3.0,2.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
499,Morganella morganii,GCF_900142745.1,FRBZ01,FRBZ01,IMG-taxon 2654588210 annotated assembly,Scaffold,False,10,True,3.0,2.0,0.0,"['Multiple', 'Type2b']",3.0,2.0,2.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
500,Proteus vulgaris,GCF_001049975.1,CVRZ01,CVRZ01,PRJEB9439_assembly_1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
501,Proteus vulgaris,GCF_002591155.1,NZ_CP023965.1,"NZ_CP023965.1 Proteus vulgaris strain FDAARGOS_366 chromosome, complete genome",ASM259115v1,Complete Genome,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
502,Proteus vulgaris,GCF_000754995.1,JPIX01,JPIX01,PVA,Scaffold,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
503,Frankia sp.,GCF_001636565.1,LRTK01,LRTK01,ASM163656v1,Contig,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
504,Frankia sp.,GCF_000262465.1,NZ_CM001489.1,"NZ_CM001489.1 Frankia sp. QA3 chromosome, whole genome shotgun sequence",ASM26246v1,Chromosome,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
505,Frankia sp.,GCF_001854805.1,MBLO01,MBLO01,ASM185480v1,Contig,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
506,Pseudomonas chlororaphis,GCF_003850485.1,NZ_CP027738.1,"NZ_CP027738.1 Pseudomonas chlororaphis subsp. piscium strain ChPhzS135 chromosome, complete genome",ASM385048v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
507,Pseudomonas chlororaphis,GCF_000281915.1,NZ_CM001559.1,"NZ_CM001559.1 Pseudomonas chlororaphis subsp. aureofaciens 30-84 chromosome, whole genome shotgun sequence",ASM28191v1,Chromosome,False,5,True,2.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
508,Pseudomonas chlororaphis,GCF_001023535.1,NZ_CP011020.1,"NZ_CP011020.1 Pseudomonas chlororaphis strain UFB2 chromosome, complete genome",ASM102353v1,Complete Genome,False,11,True,5.0,2.0,0.0,"['Multiple', 'Type2b']",2.0,2.0,3.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
509,Cupriavidus necator,GCF_004798725.1,NZ_CP039287.1,"NZ_CP039287.1 Cupriavidus necator H16 chromosome 1, complete sequence",ASM479872v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
510,Cupriavidus necator,GCF_004798725.1,NZ_CP039288.1,"NZ_CP039288.1 Cupriavidus necator H16 chromosome 2, complete sequence",ASM479872v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
511,Cupriavidus necator,GCF_004798725.1,NZ_CP039289.1,"NZ_CP039289.1 Cupriavidus necator H16 plasmid pHG1, complete sequence",ASM479872v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
512,Yersinia enterocolitica,GCF_001995305.1,MTHI01,MTHI01,ASM199530v1,Contig,False,9,True,3.0,1.0,1.0,"['Multiple', 'Type2b']",2.0,2.0,2.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded
513,Yersinia enterocolitica,GCF_900637005.1,NZ_LR134335.1,NZ_LR134335.1 Yersinia enterocolitica subsp. palearctica strain NCTC13769 chromosome 1,46582_C01,Complete Genome,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
514,Yersinia enterocolitica,GCF_012028925.2,SJZK02,SJZK02,Updated_CFS1932,Contig,False,6,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
515,Pseudomonas cichorii,GCF_000517305.1,NZ_CP007039.1,"NZ_CP007039.1 Pseudomonas cichorii JBC1 chromosome, complete genome",ASM51730v1,Complete Genome,False,16,True,5.0,3.0,0.0,"['Multiple', 'Type2b']",1.0,7.0,3.0,TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
516,Pseudomonas cichorii,GCF_003415775.1,QPDS01,QPDS01,ASM341577v1,Scaffold,False,13,True,4.0,2.0,0.0,"['Multiple', 'Type2b']",1.0,6.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded
517,Pseudomonas cichorii,GCF_003700275.1,RBRE01,RBRE01,ASM370027v1,Scaffold,False,23,True,8.0,3.0,0.0,"['Multiple', 'Type2b']",1.0,11.0,6.0,TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
518,Pseudomonas psychrophila,GCF_011040435.1,NZ_CP049044.1,"NZ_CP049044.1 Pseudomonas psychrophila strain KM02 chromosome, complete genome",ASM1104043v1,Complete Genome,False,7,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
519,Pseudomonas psychrophila,GCF_000282975.1,ALJC01,ALJC01,ASM28297v1,Contig,False,6,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
520,Pseudomonas psychrophila,GCF_900106105.1,NZ_LT629795.1,NZ_LT629795.1 Pseudomonas psychrophila strain LMG 24276 chromosome I,IMG-taxon 2636416189 annotated assembly,Chromosome,False,7,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
521,Serratia liquefaciens,GCF_006970665.1,NZ_CP033893.1,"NZ_CP033893.1 Serratia liquefaciens strain FG3 chromosome, complete genome",ASM697066v1,Complete Genome,False,2,False,0.0,0.0,2.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded Chitinase_expanded
522,Serratia liquefaciens,GCF_006970665.1,NZ_CP033894.1,"NZ_CP033894.1 Serratia liquefaciens strain FG3 plasmid p1-159, complete sequence",ASM697066v1,Complete Genome,True,5,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
523,Serratia liquefaciens,GCF_006970665.1,NZ_CP033895.1,"NZ_CP033895.1 Serratia liquefaciens strain FG3 plasmid p2-125, complete sequence",ASM697066v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
524,Paenibacillus sp.,GCF_003854965.1,RQPI01,RQPI01,ASM385496v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
525,Paenibacillus sp.,GCF_004345425.1,SLVP01,SLVP01,ASM434542v1,Scaffold,False,6,True,2.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded Chitinase_expanded TcdA1_expanded
526,Paenibacillus sp.,GCF_001541095.1,LMXH01,LMXH01,ASM154109v1,Scaffold,False,10,True,2.0,1.0,5.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded TcdA1_expanded
527,Burkholderia stagnalis,GCF_001718955.1,NZ_CP013459.1,"NZ_CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence",ASM171895v1,Complete Genome,False,1,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded
528,Burkholderia stagnalis,GCF_001718955.1,NZ_CP013460.1,"NZ_CP013460.1 Burkholderia stagnalis strain MSMB735WGS chromosome 3, complete sequence",ASM171895v1,Complete Genome,False,1,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded
529,Burkholderia stagnalis,GCF_001718955.1,NZ_CP013461.1,"NZ_CP013461.1 Burkholderia stagnalis strain MSMB735WGS chromosome 2, complete sequence",ASM171895v1,Complete Genome,False,5,True,2.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
530,Methylocystis heyeri,GCF_004802635.2,NZ_CP046052.1,"NZ_CP046052.1 Methylocystis heyeri strain H2 chromosome, complete genome",ASM480263v2,Complete Genome,False,5,True,1.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,1.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded
531,Methylocystis heyeri,GCF_004802635.2,NZ_CP046053.1,"NZ_CP046053.1 Methylocystis heyeri strain H2 plasmid unnamed1, complete sequence",ASM480263v2,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
532,Methylocystis heyeri,GCF_004802635.2,NZ_CP046054.1,"NZ_CP046054.1 Methylocystis heyeri strain H2 plasmid unnamed2, complete sequence",ASM480263v2,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
533,Pandoraea faecigallinarum,GCF_001029105.3,NZ_CP011807.3,"NZ_CP011807.3 Pandoraea faecigallinarum strain DSM 23572 chromosome, complete genome",ASM102910v3,Complete Genome,False,5,True,2.0,1.0,0.0,"['Single', 'Type2b', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
534,Pandoraea faecigallinarum,GCF_001029105.3,NZ_CP011808.2,"NZ_CP011808.2 Pandoraea faecigallinarum strain DSM 23572 plasmid pPF72-1, complete sequence",ASM102910v3,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
535,Pandoraea faecigallinarum,GCF_001029105.3,NZ_CP011809.2,"NZ_CP011809.2 Pandoraea faecigallinarum strain DSM 23572 plasmid pPF72-2, complete sequence",ASM102910v3,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
536,Burkholderia thailandensis,GCF_000959605.1,NZ_CP010016.1,"NZ_CP010016.1 Burkholderia thailandensis 34 plasmid unnamed, complete sequence",ASM95960v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
537,Burkholderia thailandensis,GCF_000959605.1,NZ_CP010017.1,"NZ_CP010017.1 Burkholderia thailandensis 34 chromosome 1, complete sequence",ASM95960v1,Complete Genome,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
538,Burkholderia thailandensis,GCF_000959605.1,NZ_CP010018.1,"NZ_CP010018.1 Burkholderia thailandensis 34 chromosome 2, complete sequence",ASM95960v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
539,Wolbachia endosymbiont,GCF_004795975.1,NZ_CP034335.1,"NZ_CP034335.1 Wolbachia endosymbiont of Drosophila mauritiana strain wMau chromosome, complete genome",ASM479597v1,Complete Genome,False,4,True,0.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,0.0,TcB_expanded A2_expanded A2_expanded TcC_expanded
540,Wolbachia endosymbiont,GCF_001675785.1,LYUY01,LYUY01,ASM167578v1,Scaffold,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
541,Wolbachia endosymbiont,GCF_003344345.1,QPIP01,QPIP01,ASM334434v1,Contig,False,3,False,0.0,0.0,0.0,"['Single', 'Incomplete']",2.0,1.0,0.0,TcB_expanded TcB_expanded TcC_expanded
542,Pseudomonas synxantha,GCF_003851555.1,NZ_CP027756.1,"NZ_CP027756.1 Pseudomonas synxantha strain R6-28-08 chromosome, complete genome",ASM385155v1,Complete Genome,False,6,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,1.0,2.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
543,Pseudomonas synxantha,GCF_000263715.2,NZ_CM001514.1,"NZ_CM001514.1 Pseudomonas synxantha BG33R chromosome, whole genome shotgun sequence",ASM26371v2,Chromosome,False,12,True,4.0,2.0,0.0,"['Multiple', 'Type2b']",2.0,4.0,2.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded
544,Pseudomonas synxantha,GCF_008121335.1,VSRO01,VSRO01,ASM812133v1,Contig,False,12,True,4.0,2.0,0.0,"['Multiple', 'Type2b']",2.0,4.0,2.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded
545,Vibrio parahaemolyticus,GCF_001996365.2,NZ_CP043421.1,"NZ_CP043421.1 Vibrio parahaemolyticus strain MVP1 chromosome 1, complete sequence",ASM199636v2,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
546,Vibrio parahaemolyticus,GCF_001996365.2,NZ_CP043422.1,"NZ_CP043422.1 Vibrio parahaemolyticus strain MVP1 chromosome 2, complete sequence",ASM199636v2,Complete Genome,False,8,True,2.0,1.0,2.0,"['Single', 'Type1']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded Chitinase_expanded Chitinase_expanded TcdA1_expanded
547,Vibrio parahaemolyticus,GCF_001996365.2,NZ_CP043423.1,"NZ_CP043423.1 Vibrio parahaemolyticus strain MVP1 plasmid pVa, complete sequence",ASM199636v2,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
548,Paraburkholderia rhizoxinica,GCF_000198775.1,NC_014718.1,"NC_014718.1 Paraburkholderia rhizoxinica HKI 454 plasmid pBRH01, complete sequence",ASM19877v1,Complete Genome,True,15,True,7.0,3.0,0.0,"['Multiple', 'Type2b']",2.0,3.0,4.0,TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
549,Paraburkholderia rhizoxinica,GCF_000198775.1,NC_014722.1,"NC_014722.1 Paraburkholderia rhizoxinica HKI 454, complete genome",ASM19877v1,Complete Genome,False,6,False,4.0,2.0,0.0,"['Multiple', 'Incomplete']",0.0,0.0,3.0,A2_expanded A2_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
550,Paraburkholderia rhizoxinica,GCF_000198775.1,NC_014723.1,"NC_014723.1 Paraburkholderia rhizoxinica HKI 454 plasmid pBRH02, complete sequence",ASM19877v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
551,Plantactinospora sp.,GCF_002285795.1,NZ_CP022961.1,"NZ_CP022961.1 Plantactinospora sp. KBS50 chromosome, complete genome",ASM228579v1,Complete Genome,False,5,True,1.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,1.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded
552,Plantactinospora sp.,GCF_003030345.1,NZ_CP028158.1,"NZ_CP028158.1 Plantactinospora sp. BC1 chromosome, complete genome",ASM303034v1,Complete Genome,False,4,False,2.0,1.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded A1_expanded Chitinase_expanded TcdA1_expanded
553,Clostridioides difficile,GCF_001299495.1,JPPA01,JPPA01,ASM129949v1,Scaffold,False,3,True,1.0,0.0,0.0,"['Single', 'Simple', 'Incomplete']",1.0,1.0,0.0,TcB_expanded TcC_expanded A1_expanded
554,Clostridioides difficile,GCF_901004535.1,CAAJVF01,CAAJVF01,7614_4#61,Scaffold,False,3,True,1.0,0.0,0.0,"['Single', 'Simple', 'Incomplete']",1.0,1.0,0.0,TcB_expanded TcC_expanded A1_expanded
555,Bacillus toyonensis,GCF_002555035.1,NUCS01,NUCS01,ASM255503v1,Scaffold,False,3,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",1.0,1.0,0.0,TcB_expanded TcC_expanded Chitinase_expanded
556,Bacillus toyonensis,GCF_007674195.1,VEBC01,VEBC01,ASM767419v1,Scaffold,False,3,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",1.0,1.0,0.0,TcB_expanded TcC_expanded Chitinase_expanded
557,Xenorhabdus bovienii,GCF_000027225.1,NC_013892.1,"NC_013892.1 Xenorhabdus bovienii SS-2004, complete genome",ASM2722v1,Complete Genome,False,14,True,4.0,2.0,3.0,"['Multiple', 'Type2a']",3.0,2.0,2.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
558,Xenorhabdus bovienii,GCF_000736635.1,CBSW01,CBSW01,XBP_3528_PRJEB4322,Scaffold,False,41,True,14.0,8.0,4.0,"['Multiple', 'Type2a']",4.0,11.0,10.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded A1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
559,Rhodococcus sp.,GCF_002165735.1,NHML01,NHML01,ASM216573v1,Contig,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
560,Rhodococcus sp.,GCF_004328705.1,NZ_CP035319.1,"NZ_CP035319.1 Rhodococcus sp. ABRD24 chromosome, complete genome",ASM432870v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
561,Nitrosomonas sp.,GCF_900112825.1,FONE01,FONE01,IMG-taxon 2675903035 annotated assembly,Scaffold,False,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
562,Nitrosomonas sp.,GCF_000219585.1,NC_015731.1,"NC_015731.1 Nitrosomonas sp. Is79A3, complete genome",ASM21958v1,Complete Genome,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
563,Arsenophonus endosymbiont,GCF_004118055.1,MASH01,MASH01,ASM411805v1,Contig,False,11,True,3.0,2.0,0.0,"['Multiple', 'Type1']",4.0,2.0,3.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
564,Arsenophonus endosymbiont,GCF_900343025.1,OUND01,OUND01,ARAF1v1,Contig,False,12,True,0.0,3.0,0.0,"['Multiple', 'Type1']",4.0,5.0,0.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded
565,Pseudomonas prosekii,GCF_900105155.1,NZ_LT629762.1,NZ_LT629762.1 Pseudomonas prosekii strain LMG 26867 chromosome I,IMG-taxon 2663762789 annotated assembly,Chromosome,False,7,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
566,Pseudomonas prosekii,GCF_008271605.1,VIYH01,VIYH01,ASM827160v1,Contig,False,8,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded
567,Enhygromyxa salina,GCF_000737335.2,JMCC02,JMCC02,ASM73733v3,Contig,False,7,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,4.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
568,Enhygromyxa salina,GCF_002994635.1,PVNL01,PVNL01,ASM299463v1,Contig,False,37,True,4.0,6.0,0.0,"['Multiple', 'Type1']",12.0,15.0,4.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
569,Yersinia mollaretii,GCF_013282725.1,NZ_CP054043.1,"NZ_CP054043.1 Yersinia mollaretii ATCC 43969 chromosome, complete genome",ASM1328272v1,Complete Genome,False,5,True,1.0,1.0,0.0,"['Single', 'Type3']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
570,Yersinia mollaretii,GCF_001220765.1,CTIO01,CTIO01,4821_7#10,Scaffold,False,5,True,1.0,1.0,0.0,"['Single', 'Type3']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
571,Photorhabdus asymbiotica,GCF_000196475.1,NC_012961.1,"NC_012961.1 Photorhabdus asymbiotica plasmid pPAU1, complete sequence",ASM19647v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
572,Photorhabdus asymbiotica,GCF_000196475.1,NC_012962.1,"NC_012962.1 Photorhabdus asymbiotica, complete genome",ASM19647v1,Complete Genome,False,16,True,4.0,3.0,3.0,"['Multiple', 'Type2a']",2.0,4.0,3.0,TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded Chitinase_expanded Chitinase_expanded Chitinase_expanded
573,Streptomyces venezuelae,GCF_008639045.1,NZ_CP029196.1,"NZ_CP029196.1 Streptomyces venezuelae strain ATCC 21113 chromosome, complete genome",ASM863904v1,Complete Genome,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
574,Streptomyces venezuelae,GCF_008639165.1,NZ_CP029197.1,"NZ_CP029197.1 Streptomyces venezuelae ATCC 10712 chromosome, complete genome",ASM863916v1,Complete Genome,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded Chitinase_expanded TcdA1_expanded
575,Leptolyngbya sp.,GCF_000316115.1,ALVN01,ALVN01,ASM31611v1,Scaffold,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
576,Leptolyngbya sp.,GCF_000482245.1,AWNH01,AWNH01,LepHIscaffolds,Contig,False,3,False,2.0,1.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded A1_expanded TcdA1_expanded
577,Proteus mirabilis,GCF_002206145.2,NJFA02,NJFA02,ASM220614v2,Contig,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded
578,Proteus mirabilis,GCF_013357485.1,NZ_CP053682.1,"NZ_CP053682.1 Proteus mirabilis strain MPE0156 chromosome, complete genome",ASM1335748v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
579,Pandoraea vervacti,GCF_000934605.2,NZ_CP010897.2,"NZ_CP010897.2 Pandoraea vervacti strain NS15 chromosome, complete genome",ASM93460v2,Complete Genome,False,6,True,2.0,1.0,1.0,"['Single', 'Type2b', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded Chitinase_expanded
580,Pandoraea vervacti,GCF_000934605.2,NZ_CP010898.2,"NZ_CP010898.2 Pandoraea vervacti strain NS15 plasmid pPV15, complete sequence",ASM93460v2,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
